Timestamp,Full Name,Gender,Use phone for class notes,Buy books from mobile,Phone battery lasts a day,Run for charger when battery dies,Worry about losing phone,Take phone to bathroom,Use phone in social gathering,Check phone before sleep/after waking up,Keep phone next to you while sleeping,Check emails/missed calls/texts during class time,Rely on phone when things get awkward,On phone while watching TV/eating,Panic attack if phone left elsewhere,Respond to messages/check phone on date,Use phone for playing games,Can live a day without phone,Phone Dependency Level
2023-01-06 10:41:00,User_7842,Male,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,High
2023-01-06 10:42:00,User_7843,Female,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,Moderate
2023-01-06 10:43:00,User_7844,Female,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,High
2023-01-06 10:44:00,User_7845,Female,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,Moderate
2023-01-06 10:45:00,User_7846,Male,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,High
2023-01-06 10:46:00,User_7847,Male,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,Moderate
2023-01-06 10:47:00,User_7848,Male,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,High
2023-01-06 10:48:00,User_7849,Male,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,Moderate
2023-01-06 10:49:00,User_7850,Female,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,High
2023-01-06 10:50:00,User_7851,Male,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,Moderate
2023-01-06 10:51:00,User_7852,Male,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,High
2023-01-06 10:52:00,User_7853,Female,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,High
2023-01-06 10:53:00,User_7854,Female,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Moderate
2023-01-06 10:54:00,User_7855,Male,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,Moderate
2023-01-06 10:55:00,User_7856,Female,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,High
2023-01-06 10:56:00,User_7857,Male,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,Moderate
2023-01-06 10:57:00,User_7858,Female,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,High
2023-01-06 10:58:00,User_7859,Male,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,High
2023-01-06 10:59:00,User_7860,Male,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,High
2023-01-06 11:00:00,User_7861,Male,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,Moderate
2023-01-06 11:01:00,User_7862,Male,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,Moderate
2023-01-06 11:02:00,User_7863,Male,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,Moderate
2023-01-06 11:03:00,User_7864,Female,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-06 11:04:00,User_7865,Male,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,High
2023-01-06 11:05:00,User_7866,Male,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,High
2023-01-06 11:06:00,User_7867,Male,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,Moderate
2023-01-06 11:07:00,User_7868,Male,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,Moderate
2023-01-06 11:08:00,User_7869,Male,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,Moderate
2023-01-06 11:09:00,User_7870,Female,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,High
2023-01-06 11:10:00,User_7871,Female,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,High
2023-01-06 11:11:00,User_7872,Male,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,Moderate
2023-01-06 11:12:00,User_7873,Female,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,Moderate
2023-01-06 11:13:00,User_7874,Male,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,High
2023-01-06 11:14:00,User_7875,Female,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,High
2023-01-06 11:15:00,User_7876,Female,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,High
2023-01-06 11:16:00,User_7877,Male,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,Moderate
2023-01-06 11:17:00,User_7878,Female,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,High
2023-01-06 11:18:00,User_7879,Female,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,High
2023-01-06 11:19:00,User_7880,Male,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,Moderate
2023-01-06 11:20:00,User_7881,Male,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,Moderate
2023-01-06 11:21:00,User_7882,Female,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,High
2023-01-06 11:22:00,User_7883,Female,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,Moderate
2023-01-06 11:23:00,User_7884,Female,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,High
2023-01-06 11:24:00,User_7885,Male,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,Moderate
2023-01-06 11:25:00,User_7886,Female,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,High
2023-01-06 11:26:00,User_7887,Female,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,Moderate
2023-01-06 11:27:00,User_7888,Female,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,High
2023-01-06 11:28:00,User_7889,Male,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,High
2023-01-06 11:29:00,User_7890,Male,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,Moderate
2023-01-06 11:30:00,User_7891,Male,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,Moderate
2023-01-06 11:31:00,User_7892,Male,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,Moderate
2023-01-06 11:32:00,User_7893,Female,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,High
2023-01-06 11:33:00,User_7894,Male,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,Moderate
2023-01-06 11:34:00,User_7895,Female,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,High
2023-01-06 11:35:00,User_7896,Female,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,High
2023-01-06 11:36:00,User_7897,Female,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,High
2023-01-06 11:37:00,User_7898,Female,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,Moderate
2023-01-06 11:38:00,User_7899,Male,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,High
2023-01-06 11:39:00,User_7900,Male,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,High
2023-01-06 11:40:00,User_7901,Male,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,Moderate
2023-01-06 11:41:00,User_7902,Male,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,Moderate
2023-01-06 11:42:00,User_7903,Male,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,High
2023-01-06 11:43:00,User_7904,Female,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,High
2023-01-06 11:44:00,User_7905,Male,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,Moderate
2023-01-06 11:45:00,User_7906,Male,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,High
2023-01-06 11:46:00,User_7907,Male,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,Moderate
2023-01-06 11:47:00,User_7908,Male,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,High
2023-01-06 11:48:00,User_7909,Female,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,Moderate
2023-01-06 11:49:00,User_7910,Female,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,High
2023-01-06 11:50:00,User_7911,Female,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,High
2023-01-06 11:51:00,User_7912,Female,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,High
2023-01-06 11:52:00,User_7913,Female,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Moderate
2023-01-06 11:53:00,User_7914,Male,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Low
2023-01-06 11:54:00,User_7915,Female,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,High
2023-01-06 11:55:00,User_7916,Female,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,High
2023-01-06 11:56:00,User_7917,Female,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,High
2023-01-06 11:57:00,User_7918,Male,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,High
2023-01-06 11:58:00,User_7919,Male,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,High
2023-01-06 11:59:00,User_7920,Female,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,High
2023-01-06 12:00:00,User_7921,Male,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,Moderate
2023-01-06 12:01:00,User_7922,Male,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,Moderate
2023-01-06 12:02:00,User_7923,Female,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Moderate
2023-01-06 12:03:00,User_7924,Male,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,High
2023-01-06 12:04:00,User_7925,Male,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,High
2023-01-06 12:05:00,User_7926,Male,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,Moderate
2023-01-06 12:06:00,User_7927,Female,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,Moderate
2023-01-06 12:07:00,User_7928,Female,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-06 12:08:00,User_7929,Female,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,High
2023-01-06 12:09:00,User_7930,Male,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,Moderate
2023-01-06 12:10:00,User_7931,Female,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,High
2023-01-06 12:11:00,User_7932,Male,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,Moderate
2023-01-06 12:12:00,User_7933,Male,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,Moderate
2023-01-06 12:13:00,User_7934,Male,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Moderate
2023-01-06 12:14:00,User_7935,Female,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,High
2023-01-06 12:15:00,User_7936,Female,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,Moderate
2023-01-06 12:16:00,User_7937,Female,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,Moderate
2023-01-06 12:17:00,User_7938,Female,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,High
2023-01-06 12:18:00,User_7939,Male,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,Moderate
2023-01-06 12:19:00,User_7940,Female,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,High
2023-01-06 12:20:00,User_7941,Male,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,Moderate
2023-01-06 12:21:00,User_7942,Female,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,High
2023-01-06 12:22:00,User_7943,Female,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,High
2023-01-06 12:23:00,User_7944,Female,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,High
2023-01-06 12:24:00,User_7945,Male,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,Moderate
2023-01-06 12:25:00,User_7946,Male,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,High
2023-01-06 12:26:00,User_7947,Male,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,Moderate
2023-01-06 12:27:00,User_7948,Male,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,Moderate
2023-01-06 12:28:00,User_7949,Male,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,High
2023-01-06 12:29:00,User_7950,Female,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,High
2023-01-06 12:30:00,User_7951,Male,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,Moderate
2023-01-06 12:31:00,User_7952,Male,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,High
2023-01-06 12:32:00,User_7953,Male,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,Moderate
2023-01-06 12:33:00,User_7954,Male,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Moderate
2023-01-06 12:34:00,User_7955,Female,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Moderate
2023-01-06 12:35:00,User_7956,Male,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,High
2023-01-06 12:36:00,User_7957,Female,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,High
2023-01-06 12:37:00,User_7958,Female,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,High
2023-01-06 12:38:00,User_7959,Female,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,Moderate
2023-01-06 12:39:00,User_7960,Male,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Moderate
2023-01-06 12:40:00,User_7961,Female,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,High
2023-01-06 12:41:00,User_7962,Male,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,High
2023-01-06 12:42:00,User_7963,Male,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,Moderate
2023-01-06 12:43:00,User_7964,Male,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,High
2023-01-06 12:44:00,User_7965,Male,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,Moderate
2023-01-06 12:45:00,User_7966,Male,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,High
2023-01-06 12:46:00,User_7967,Female,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,High
2023-01-06 12:47:00,User_7968,Female,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,Moderate
2023-01-06 12:48:00,User_7969,Male,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,Moderate
2023-01-06 12:49:00,User_7970,Female,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,Moderate
2023-01-06 12:50:00,User_7971,Male,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Moderate
2023-01-06 12:51:00,User_7972,Female,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,High
2023-01-06 12:52:00,User_7973,Female,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,Moderate
2023-01-06 12:53:00,User_7974,Female,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,Moderate
2023-01-06 12:54:00,User_7975,Female,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,High
2023-01-06 12:55:00,User_7976,Female,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Moderate
2023-01-06 12:56:00,User_7977,Male,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,Moderate
2023-01-06 12:57:00,User_7978,Male,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,Moderate
2023-01-06 12:58:00,User_7979,Female,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,High
2023-01-06 12:59:00,User_7980,Male,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,Moderate
2023-01-06 13:00:00,User_7981,Female,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,High
2023-01-06 13:01:00,User_7982,Male,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,Moderate
2023-01-06 13:02:00,User_7983,Female,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,Moderate
2023-01-06 13:03:00,User_7984,Female,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,High
2023-01-06 13:04:00,User_7985,Female,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,High
2023-01-06 13:05:00,User_7986,Male,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,Moderate
2023-01-06 13:06:00,User_7987,Male,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,Moderate
2023-01-06 13:07:00,User_7988,Female,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,High
2023-01-06 13:08:00,User_7989,Female,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,Moderate
2023-01-06 13:09:00,User_7990,Male,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,High
2023-01-06 13:10:00,User_7991,Male,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,Moderate
2023-01-06 13:11:00,User_7992,Male,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,Moderate
2023-01-06 13:12:00,User_7993,Male,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,Moderate
2023-01-06 13:13:00,User_7994,Male,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,Moderate
2023-01-06 13:14:00,User_7995,Female,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,High
2023-01-06 13:15:00,User_7996,Male,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,Moderate
2023-01-06 13:16:00,User_7997,Female,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,High
2023-01-06 13:17:00,User_7998,Female,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,High
2023-01-06 13:18:00,User_7999,Male,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,Moderate
2023-01-06 13:19:00,User_8000,Male,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,Moderate
2023-01-06 13:20:00,User_8001,Female,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,High
2023-01-06 13:21:00,User_8002,Male,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,High
2023-01-06 13:22:00,User_8003,Female,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,High
2023-01-06 13:23:00,User_8004,Male,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,Moderate
2023-01-06 13:24:00,User_8005,Male,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,Moderate
2023-01-06 13:25:00,User_8006,Male,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,Moderate
2023-01-06 13:26:00,User_8007,Female,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,High
2023-01-06 13:27:00,User_8008,Male,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,High
2023-01-06 13:28:00,User_8009,Female,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,Moderate
2023-01-06 13:29:00,User_8010,Male,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Moderate
2023-01-06 13:30:00,User_8011,Female,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,High
2023-01-06 13:31:00,User_8012,Male,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,Moderate
2023-01-06 13:32:00,User_8013,Female,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,Moderate
2023-01-06 13:33:00,User_8014,Female,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,Moderate
2023-01-06 13:34:00,User_8015,Female,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Moderate
2023-01-06 13:35:00,User_8016,Female,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,Moderate
2023-01-06 13:36:00,User_8017,Female,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,Moderate
2023-01-06 13:37:00,User_8018,Female,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,High
2023-01-06 13:38:00,User_8019,Male,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,Moderate
2023-01-06 13:39:00,User_8020,Female,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,High
2023-01-06 13:40:00,User_8021,Female,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,High
2023-01-06 13:41:00,User_8022,Female,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,High
2023-01-06 13:42:00,User_8023,Male,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Moderate
2023-01-06 13:43:00,User_8024,Male,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,High
2023-01-06 13:44:00,User_8025,Male,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,Moderate
2023-01-06 13:45:00,User_8026,Female,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,High
2023-01-06 13:46:00,User_8027,Male,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,Moderate
2023-01-06 13:47:00,User_8028,Male,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,Moderate
2023-01-06 13:48:00,User_8029,Female,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,High
2023-01-06 13:49:00,User_8030,Female,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,High
2023-01-06 13:50:00,User_8031,Male,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,Moderate
2023-01-06 13:51:00,User_8032,Female,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,Moderate
2023-01-06 13:52:00,User_8033,Female,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,Moderate
2023-01-06 13:53:00,User_8034,Female,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,High
2023-01-06 13:54:00,User_8035,Female,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,High
2023-01-06 13:55:00,User_8036,Male,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,Moderate
2023-01-06 13:56:00,User_8037,Female,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,Moderate
2023-01-06 13:57:00,User_8038,Male,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,Moderate
2023-01-06 13:58:00,User_8039,Male,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,Moderate
2023-01-06 13:59:00,User_8040,Male,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,High
2023-01-06 14:00:00,User_8041,Male,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Moderate
2023-01-06 14:01:00,User_8042,Female,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,High
2023-01-06 14:02:00,User_8043,Female,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,High
2023-01-06 14:03:00,User_8044,Female,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,High
2023-01-06 14:04:00,User_8045,Male,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,Moderate
2023-01-06 14:05:00,User_8046,Male,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Moderate
2023-01-06 14:06:00,User_8047,Male,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,Moderate
2023-01-06 14:07:00,User_8048,Female,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,High
2023-01-06 14:08:00,User_8049,Male,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,High
2023-01-06 14:09:00,User_8050,Female,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,High
2023-01-06 14:10:00,User_8051,Female,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,High
2023-01-06 14:11:00,User_8052,Female,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,High
2023-01-06 14:12:00,User_8053,Female,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,High
2023-01-06 14:13:00,User_8054,Male,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Moderate
2023-01-06 14:14:00,User_8055,Female,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,Moderate
2023-01-06 14:15:00,User_8056,Male,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,Moderate
2023-01-06 14:16:00,User_8057,Female,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,Moderate
2023-01-06 14:17:00,User_8058,Male,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,High
2023-01-06 14:18:00,User_8059,Male,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,Moderate
2023-01-06 14:19:00,User_8060,Female,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,High
2023-01-06 14:20:00,User_8061,Female,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,High
2023-01-06 14:21:00,User_8062,Female,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,Moderate
2023-01-06 14:22:00,User_8063,Male,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,Moderate
2023-01-06 14:23:00,User_8064,Female,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,Moderate
2023-01-06 14:24:00,User_8065,Female,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,Moderate
2023-01-06 14:25:00,User_8066,Male,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,High
2023-01-06 14:26:00,User_8067,Female,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,High
2023-01-06 14:27:00,User_8068,Male,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,High
2023-01-06 14:28:00,User_8069,Female,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,High
2023-01-06 14:29:00,User_8070,Male,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,Moderate
2023-01-06 14:30:00,User_8071,Male,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Moderate
2023-01-06 14:31:00,User_8072,Female,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Moderate
2023-01-06 14:32:00,User_8073,Male,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,Moderate
2023-01-06 14:33:00,User_8074,Female,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,High
2023-01-06 14:34:00,User_8075,Female,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,Moderate
2023-01-06 14:35:00,User_8076,Male,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,High
2023-01-06 14:36:00,User_8077,Female,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,High
2023-01-06 14:37:00,User_8078,Male,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,Moderate
2023-01-06 14:38:00,User_8079,Male,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,Moderate
2023-01-06 14:39:00,User_8080,Male,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,High
2023-01-06 14:40:00,User_8081,Male,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,Moderate
2023-01-06 14:41:00,User_8082,Male,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Moderate
2023-01-06 14:42:00,User_8083,Male,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,Moderate
2023-01-06 14:43:00,User_8084,Male,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,High
